"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"MTOR_UP.N4.V1_UP",0.02,0.108,0.141766537975907,-0.28616197141409,-1.35122990875426,178,"SLC6A6; DDN; ADM; NFIL3; DDIT4; SLC3A2; GBE1; TSC22D3; ARG2; BHLHE40; BNIP3; VEGFA; VLDLR; OGN; ZPR1; CUTC; ATF3; TMEM135; GPRC5C; CAMKV; ITPR1; KYAT1; SREBF1; ASS1; PFKM; PCCA; RPAP1; PDHX; RIT1; MRPL22; DBN1; ADARB1; LDLR; TRAF3IP2; EMC2; SLC25A32; MRPL39; POLR3G; SLC31A1; BATF; SLC7A5; EBNA1BP2; ARL3; YRDC"
"NRL_DN.V1_DN",0.021531586431038,0.113040828762949,0.139715216553372,0.323992453341306,1.41943442294853,109,"GSDME; SWSAP1; ADGRA2; ADRB1; RASGRF2; TSPAN33; GZMM; H2BC27P; ELOVL2; PLEKHH2; ELK3; RIOX2; NFKB1; RNF25; ADRB2; CALCA; DNAJC9; ST3GAL3; ERMAP; PNP; PRDM1; ABHD3; TRIM17; TTLL1; WDR31; CLIC4; KIF5C; IL17D"
"CSR_LATE_UP.V1_DN",0.0239121912975304,0.122146058249547,0.130086070372915,-0.306155959170625,-1.37711982685943,130,"CAVIN2; TSC22D3; GAS1; SCD; DRAM1; EPB41L4A-AS1; TNXB; DKK2; MAMLD1; GSN; SNTB1; ECH1; FDFT1; ASS1; IGDCC4; GFRA1; ADORA2B; ANGPTL2; ME1; EPSTI1; RNLS; INSIG1; UBE2L6; PRXL2A; TOX; LDLR; C1orf115; TMEM258; LPAR3; MVD; BCL10; SVEP1; CHL1; LPIN1; TP53INP1; CMBL; SCML1; SOD2; CCN3; IGBP1; RCAN2; FAM131C; SLC25A1; ERG28; DHCR7; LSS; FTH1; STARD4; IDI1; FDPS; EBP; IRS2"
"ATF2_UP.V1_DN",0.0254452926208651,0.123384253819036,0.125952931638622,-0.291680725929205,-1.34644299066805,155,"SIK1; EFEMP1; CELF2; SLC24A3; ID4; PTGFR; CXCL12; PTGS2; FOS; BHLHE40; GAS1; SCD; ERO1A; CYP1B1; GSR; KCTD12; PNMA2; PIM1; SLC39A8; NEAT1; FGF9; GPRC5C; SERPINB9; RAB11FIP1; EDNRA; EDIL3; ADORA2B; ADA2; CDH13; GPR37; NDUFA4L2; PC; AK4; GPRC5B; PLSCR4"
"PKCA_DN.V1_UP",0.0254602428515472,0.123384253819036,0.125952931638622,-0.315903290953473,-1.38696194614719,112,"PCK1; CD36; TEF; USP27X; UPB1; SLC16A3; ARSG; PDK4; AFP; ICAM5; TET1; SLC47A1; TMEM135; SLC23A2; ADORA2B; PHKA1; CCN5; ADRA1A; SLC23A1; SPTBN4; SLC2A5; LPAR3; VWA1; RTBDN; RAB30; GDPD2"
"ESC_V6.5_UP_EARLY.V1_DN",0.0283092541975791,0.133761226083561,0.119145934080369,-0.295652595767178,-1.34840520445706,141,"CAV1; TM4SF1; PMP22; WSB1; CAVIN1; CAVIN2; BHLHE40; IGFBP3; HES7; INHBB; GYS1; SPINK1; C16orf74; KLK11; APP; LOX; GSN; CCDC80; ZFP36L1; JUNB; CCN1; SLC5A5; BMP4; TTYH2; B2M; GAP43; TIMP2; ABCA2; MYO7B; CRY2; KLF4; AHNAK; SMARCD3; STARD8; CPE; EMP1; TGM1; LOXL1"
"KRAS.LUNG.BREAST_UP.V1_UP",0.0305224026609274,0.140700831778421,0.114790404232843,-0.32809320880425,-1.39707344280083,92,"ID2; MMP1; PDE2A; ANGPTL4; PTGS2; IGFBP3; ETS1; SPINK1; GLRX; PTPRR; GPR4; TBX3; TNFAIP3; SEMA3B; NELL2; RBMXL2; ATG10; STC1; SH2D2A; GFI1; NAV3"
"EGFR_UP.V1_UP",0.0321951219512195,0.144878048780488,0.111555069436528,-0.276909171327913,-1.30750137014708,179,"MMP1; AOX1; ADM; NFIL3; GJA1; FGFR3; ANGPTL4; EPAS1; RGS16; ERO1A; DRAM1; ICAM1; CYP1B1; HK2; EGFR; GLRX; WIPI1; MPZL2; PIGA; ATF3; ETS2; RND1; ACTG2; JUNB; DUSP6; TMEM45A; CCN1; HOMER1; TNS3; EXT1; CEBPD; SOCS2; ELL2; CBLB; SAT1; MBNL2; KLF4; NFKB2; IFIT3; EGLN3; ABCC3; CCDC68; DUSP4; GRAMD2B; LPIN1; PDLIM7"
"ATM_DN.V1_UP",0.041130604288499,0.152887763869859,0.0983849253696529,-0.318217434477078,-1.36247285814287,96,"CD36; SNCB; RAB3A; TTR; SPAG4; VEGFA; LHPP; RET; ICAM5; EFNA1; GJB1; F13A1; NFKBIL1; TEKT2; NPC1L1; FLT1; PTK2B; SLC5A2; ADARB1; CLCN6; CNTFR; LHB; XCL1; SLC7A5; CD19; APBA2; GRIK1; BCHE"
"BRCA1_DN.V1_UP",0.0383926795305351,0.152887763869859,0.102976480753546,-0.340082182834018,-1.38295535602001,72,"CD34; ZNF423; MYBPC1; RNF122; RCN3; SLC16A6; VAV1; MAP2; CFAP69; GRID2; APOH; B3GALT2; POU2F3; HMGA2; CDH13"
