"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"WP_OMEGA6FATTY_ACIDS_IN_SENESCENCE",0.180151454762854,0.754312068973826,0.0457771421582791,0.318905981866988,1.20698479107312,44,"ABCC4; CDKN1A; EPHX2; TBXAS1; MAPK11; ELOVL2; ALOX15B; CBR1; GPX1; PTGES2; ALDH1A1"
"WP_TESSADORIBICKNELLVAN_HAAFTEN_SYNDROME_VARIANTS_NUCLEOSOME_ASSEMBLY",0.180282796543598,0.754312068973826,0.0453915777867546,0.420661539590535,1.26165905127545,17,"H4C14; H2BC12; H4C4; DAXX; H4C3; HIRA; H4C11; H4C16; H4C9"
"WP_NONHOMOLOGOUS_END_JOINING",0.180652914079712,0.754934359083108,0.0458329302910375,0.495387469524788,1.26506963719948,10,"PRKDC; DCLRE1C; POLM; LIG4; NHEJ1"
"PID_INTEGRIN_CS_PATHWAY",0.181960171807888,0.757061163231397,0.045014448139004,0.386468659380058,1.24490091737408,22,"ITGA10; ITGB5; ITGA4; ITGA2; ITGA6; ITGA3"
"REACTOME_ASPIRIN_ADME",0.181450798141039,0.757061163231397,0.0459450469803058,-0.400766326128445,-1.24911747631592,20,"BCHE; UGT2B15; ABCC3; UGT2B17; CYP2E1; CYP2C9"
"REACTOME_SYNTHESIS_OF_KETONE_BODIES",0.18227191056099,0.757061163231397,0.045528294368098,-0.563780436725976,-1.28426966022063,7,"HMGCS2; BDH2"
"WP_DYRK1A_INVOLVEMENT_REGARDING_CELL_PROLIFERATION_IN_BRAIN_DEVELOPMENT",0.181818181818182,0.757061163231397,0.0457215328459934,-0.292243954772756,-1.1806154451389,58,"TFDP2; CDKN1B; CCND1; DEPTOR; HES1; H3-3A; RBBP4; SIRT1; DNM1; MAPT; APP; DCAF7; E2F5; RBL2; PSEN1; APH1A; TFDP1"
"WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE",0.182090745552668,0.757061163231397,0.0455832854852302,-0.271185993895746,-1.1677468527144,80,"HGF; PDGFC; CCND1; BCL2L11; IGF1; MAP2K1; GAB1; PRKCG; SOS2; VEGFA; JAK1; KDR; GRB2; STAT3; RRAS2; PDPK1; PTEN; FGFR2; FOXO3; PLCG1; EIF4E"
"BIOCARTA_ALK_PATHWAY",0.183246073298429,0.759257727761414,0.0456108467661738,-0.347168103113509,-1.21741480531544,31,"BMP5; TGFBR2; BMP2; BMP4; TGFB1; SMAD4; SMAD1; RFC1; MEF2C; ATF2"
"WP_VITAMIN_B12_DISORDERS",0.183216783216783,0.759257727761414,0.0454188345799311,0.47965941496144,1.25816677410089,11,"MMACHC; CD320"
"WP_ANTIVIRAL_AND_ANTIINFLAMMATORY_EFFECTS_OF_NRF2_ON_SARSCOV2_PATHWAY",0.18377616747182,0.760530013445273,0.045528294368098,-0.365359433297165,-1.22308548534037,26,"MMP1; GCLC; TMPRSS2; GUCY1A2; HMOX1; PRKG2; GCLM"
"REACTOME_RIBAVIRIN_ADME",0.184458241538153,0.762427398357701,0.0453100651044091,0.493719290895066,1.26080961395765,10,"PNP; NME2; NME1; ADA"
"REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION",0.185819557857001,0.762508654984804,0.0449878247231264,0.586794980754682,1.28734755481354,6,"GNA14; PLCB2; GNA11; PLCB3"
"REACTOME_HDL_REMODELING",0.185459643500901,0.762508654984804,0.0451750626902471,0.559935276050154,1.28339421397811,7,"APOA1; ABCG1; LCAT"
"REACTOME_MITOCHONDRIAL_RNA_DEGRADATION",0.185791259229695,0.762508654984804,0.0450411129911139,0.46655394872613,1.2549657029598,12,"TBRG4; FASTK; FASTKD5; SLIRP"
"REACTOME_SLC_MEDIATED_TRANSPORT_OF_NEUROTRANSMITTERS",0.185533961130034,0.762508654984804,0.0451750626902471,-0.467102131154833,-1.2639207772902,12,"SLC6A19; SLC6A15; SLC6A13; SLC17A6"
"WP_BARDETBIEDL_SYNDROME",0.184953610326745,0.762508654984804,0.0454188345799311,-0.266963879037744,-1.15700220135627,84,"SDCCAG8; ZIC2; TMEM107; TTC21B; TTC8; IFT52; BBS2; NPHP3; ARL3; SCAPER; IFT140; CFAP418; LZTFL1; PKD2; DYNC2LI1; EVC2; PTCH1; BBS4; TMEM67; CFAP410; CLUAP1"
"WP_TCELL_RECEPTOR_SIGNALING",0.184828416616496,0.762508654984804,0.0453100651044091,-0.275777594811748,-1.16553381664771,73,"VAV3; CBLB; VIM; MAPK8; GATA3; OPRM1; MAP2K1; BCL10; MALT1; TGFB1; ITPR1; GRB2; CCR5; SH2B3; FYN; PSTPIP1; PDPK1; FOS; MAP3K8; ATF2; PLCG1"
"BIOCARTA_AKAP13_PATHWAY",0.18646436414454,0.762756907696017,0.0449612426330254,-0.49732120994893,-1.27351621622735,10,"RHOA; PRKAR2B; PRKACB; LPAR2; PRKAG1; LPAR3"
"BIOCARTA_CHREBP_PATHWAY",0.187105958918039,0.762756907696017,0.0453371931652217,-0.426307195406048,-1.24673019621468,16,"PRKAR2B; PRKACB; MLXIPL; PRKAR1A; PRKAG1; PRKAA2"
"BIOCARTA_EFP_PATHWAY",0.187413962635202,0.762756907696017,0.044463890880197,0.423957806148011,1.25259463938001,16,"SFN; CDK3; CDK6"
"BIOCARTA_FBW7_PATHWAY",0.189113468080849,0.762756907696017,0.0446715359620162,-0.512483549790472,-1.266237437141,9,"FBXW7; SKP1; TFDP1; CDK2; E2F1"
"PID_EPHA2_FWD_PATHWAY",0.186580697158976,0.762756907696017,0.0451750626902471,-0.403751933840642,-1.24102687021331,19,"VAV3; RHOA; RAC1; ACP1; GRB2; PTK2; TIAM1; EFNA1"
"PID_EPHA_FWDPATHWAY",0.188781664656212,0.762756907696017,0.0448289482319963,-0.353249867769348,-1.21801477803184,29,"VAV3; EFNA3; RHOA; EPHA3; YES1; FYN; EPHA1; PLCG1; EFNA1; EPHA7"
"REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS",0.188382412263009,0.762756907696017,0.0449612426330254,-0.408001777580948,-1.23784610460819,18,"SUMO3; SUMO2; SUMO1; PIAS2; UBE2I; TFAP2A"
"WP_8Q1123_RB1CC1_COPY_NUMBER_VARIATION",0.189392399918716,0.762756907696017,0.045014448139004,-0.437064648546457,-1.25300311130611,15,"GABARAPL1; WDR45B; GABARAPL2; ATG13"
"WP_BEMPEDOIC_ACID_THERAPY_IN_ATHEROSCLEROSIS_AND_METABOLIC_SYNDROME",0.187891849529781,0.762756907696017,0.0443098064347317,0.379990834278557,1.23697856916565,23,"ACACA; G6PC3; MAPK11; MAPK12; PCK2; SLC27A2"
"WP_FIBROTIC_RESPONSE_OF_TRABECULAR_MESHWORK_CELLS_TO_TGFB3_AND_ENPP2_IN_AQUEOUS_HUMOR",0.188435099069956,0.762756907696017,0.045014448139004,-0.455032543833639,-1.25648625658431,13,"MAPK8; ENPP2; MAPK10; TGFB1; STAT3; MAPK9"
"WP_FLUOROPYRIMIDINE_ACTIVITY",0.18933969769292,0.762756907696017,0.0444897082298492,0.355718907968139,1.22260494187202,29,"ABCC4; TYMP; UPP1; ABCG2; ERCC2; UMPS; ABCC5; UCK2; FPGS; CYP2A6; XRCC3; SMUG1; UCK1; SLC29A1"
"WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES",0.189458973847075,0.762756907696017,0.0445673965109315,-0.49554427574615,-1.26896592865236,10,"GJA1; PTBP2; IGF1; TMSB4X"
"WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE",0.189331178015761,0.762756907696017,0.0448817432190029,-0.370955418069974,-1.22696090008652,25,"FBN1; AGTR1; TGFBR2; MAPK8; SMAD2"
"WP_MIRTARGETED_GENES_IN_MUSCLE_CELL",0.187637969094923,0.762756907696017,0.0449347017586579,-0.209488208805242,-1.10327795942841,332,"CXCL12; AMIGO2; NFIA; CDKN1B; CCND1; ZEB1; GJA1; TGFBR2; WNT5A; HES1; DHX40; PTBP2; FSTL1; DNMT3A; TMEM41B; CCNG1; TP53INP1; PPP3CA; RBMS1; MYLIP; PGM1; LPL; LRP1; RTN4; BET1; RCN2; CDK5RAP3; LAMTOR3; POGLUT3; CALCOCO2; HMOX1; HSDL1; GALNT1; PGRMC1; CIAO2A; HSD17B12; PDCD4; COL3A1; SPARC; TDG; ASH2L; CCN1; ABHD10; RAB6A; RHEB; TBCA; TMED10; BACH1; PRKCI; TMED2; PAFAH1B2; TMEM87A; PTMA; NXN; FRG1; SPCS3; CDKAL1; CSDE1; ATP6V1C1; CUL4B; SCAMP1; MTPN; CNOT9; SDCBP; TPM4; CPNE8; SEC62; WDFY1; TXNRD1; MIR141; PWP1; ATRX; GRPEL2; SNAP29; SLC25A24; SH3BP4; CARHSP1; NAPG; SPTLC1; SLC7A11; FADS2; CBFB; TRAM1; VEZT; EIF4E; STX7; VPS39; RAD23B; COIL; IFRD1; SLC25A13; PICALM; NT5E; ANP32B; MAPK7; PTPRJ; ACVR1B; YWHAQ; SLC38A2; ELMOD2; DNAJB1; HACD3; E2F1; PSAT1; USP1; TMED7; CD164; P4HA2; AXL; MIR26A2"
"WP_OPIOID_RECEPTOR_PATHWAYS",0.188015282525638,0.762756907696017,0.0449347017586579,-0.34268409873957,-1.21201731944095,32,"MAP1LC3B; CELF2; DNMT3A; OPRM1; PGM1; HMOX1; PRKCG; RAC1"
"WP_T_CELL_MODULATION_AND_DESMOPLASIA_IN_PANCREATIC_CANCER",0.186359077231695,0.762756907696017,0.04509456744793,-0.341444173044523,-1.21676980952098,33,"CXCL12; PDGFC; FAP; TNFSF4; VEGFD; VEGFB; CXCR4; VEGFA; TGFB1; HLA-A; CD274; IL4"
