"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_DNA_REPAIR",0.938857602574417,0.998286381284303,0.0154208143584264,-0.166217222299625,-0.839227245502847,315,"H2AC19; UBC; NEIL2; KDM4B; FTO; ELL; GTF2H4; FANCF; PARP2; H2BC15; EME1; ALKBH5; ERCC5; RPS27A; CDK7; H2BC17; H4C16; UBE2I; SUMO2; H2AJ; UBXN1; CCNH; RAD23B; SLX1A; ACTB; SUMO3; MAD2L2; UBE2L6; RHNO1; PIAS3; INO80C; APEX1; XAB2; UBE2B; YY1; PMS2; POLR2G; COPS2; ADPRS; RBX1; TDP1; ERCC1; UVSSA; H2BC13; POLR2F; SEM1; ABL1; UNG; ISY1; TFPT; ISG15; MAPK8; UBE2V2; PCLAF; XRCC6; SLX1B; TDG; KAT5; H4C5; POLR2C; BARD1; USP43"
"REACTOME_MATURATION_OF_SARS_COV_1_SPIKE_PROTEIN",0.938779606583701,0.998286381284303,0.015392963321298,0.285526079005348,0.574857972268126,5,"MOGS"
"BIOCARTA_TERC_PATHWAY",0.939424230307877,0.998571693867296,0.0153251215078172,-0.273667362612848,-0.582110586348895,6,"NFYB; SP3; NFYA; SP1"
"PID_THROMBIN_PAR1_PATHWAY",0.940131710237478,0.998571693867296,0.0152882583275786,-0.190483971115631,-0.686936850281368,40,"GNAI1; PRKCG; SNX2; PLCB2; PKN1; GNB1; DNM1; GNAI2"
"REACTOME_DISORDERS_OF_DEVELOPMENTAL_BIOLOGY",0.940590111642743,0.998571693867296,0.0152668005335911,0.212227713415897,0.625771388586041,18,"BDNF"
"REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR",0.940322580645161,0.998571693867296,0.0154332109109736,-0.208883998861818,-0.639189506730387,21,"APEX1; POLD2; POLB; RFC1; POLE3; POLE; RPA2; RFC3; RFC2; RPA3; PCNA; RPA1"
"WP_MALE_INFERTILITY",0.940492610837438,0.998571693867296,0.015099358668797,-0.176421932506484,-0.767967667115836,104,"HLA-DRA; NQO1; KDM3A; SOX5; SOD3; YBX2; EPSTI1; HMGA1; MTHFR; SHMT1; CAT; UBE2B; PMS2; PIWIL2; TCN2; ERCC1; SOD2; SPATA17; MMP2; CCNK; KLK2; TSSK6; IHO1; MSMB; CYP26B1; GPX1; ESR1; POLB; PON1; MSH5"
"REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE",0.941188318227593,0.998895787474663,0.0154053345290688,-0.219297070480978,-0.615267645695935,15,"PATL1; LSM6; LSM5; LSM4; XRN1; LSM3"
"REACTOME_SYNTHESIS_OF_PI",0.941633466135458,0.999057286721192,0.0152392611720846,-0.288187534824485,-0.578684831961908,5,"PITPNM3; PITPNM2; PITPNM1; CDS1; CDIPT"
"BIOCARTA_EIF2_PATHWAY",0.943763807993573,0.999146412376744,0.0153251215078172,-0.234425381155209,-0.586367056963184,10,"EIF2B5; EIF2S3; EIF2S2; EIF2AK4; EIF2AK1; EIF2S1; GSK3B; EIF2AK2; EIF2AK3; EIF5"
"BIOCARTA_EIF4_PATHWAY",0.94413407821229,0.999146412376744,0.0152239853572433,0.200734289258577,0.639664789282612,24,"PRKCA; EIF4G3; MKNK1; PRKCB; MTOR; GHR; PIK3R1; PDK2; EIF4G2; RPS6KB1; MAPK14; PIK3CA"
"BIOCARTA_PEPI_PATHWAY",0.942181601430558,0.999146412376744,0.0151934845462728,-0.330547596306909,-0.563438474094706,3,"GRN; CELA2B; CXCL8"
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PC",0.943917692152512,0.999146412376744,0.0153867819266029,-0.207052911216445,-0.641734075483647,22,"PLA2G3; PLA2G4D"
"REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO",0.943858252040613,0.999146412376744,0.0151965315868424,0.237569261464315,0.592676802023923,10,"ROBO2"
"REACTOME_RHOU_GTPASE_CYCLE",0.943097575636145,0.999146412376744,0.0153005350276996,0.190199072250243,0.686536762949527,40,"GIT2; VANGL1; DST; IQGAP1; PEAK1; SPTAN1; RHOU; PARD6A; ITSN2; SRGAP2; PIK3R1; SRC; ARHGEF6"
"WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUERSIMONS_SYNDROME",0.944165495079333,0.999146412376744,0.0153189707444467,-0.23432290436553,-0.586110732271402,10,"C3; CFD"
"WP_EICOSANOID_METABOLISM_VIA_LIPOOXYGENASES_LOX",0.944354512343181,0.999146412376744,0.0154239124378567,-0.210180984986484,-0.626217283741907,19,"ACOX2; ALOX5; EHHADH"
"WP_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY",0.943525615167406,0.999146412376744,0.0153898722735393,-0.225925641180303,-0.595447966781604,12,"JUN; TIFA; TLR5; UBE2V1; TLR6"
"REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1",0.944977991196479,0.999495952227045,0.0152514940672477,0.217200875970536,0.619212974332539,16,"E2F4; LIN37; TFDP1; MYBL2; RBL2; CCNA2; LIN9; CDK1; LIN52; TFDP2; E2F1; RBBP4; HDAC1; RBL1; LIN54; E2F5"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.945334401281538,0.999562886316293,0.015257614604989,0.188015481690209,0.670400639169457,38,"DYNLL1; CREB5; DCTN5; ADCY6; DYNC1I1; DYNC1H1; AQP4; CREB3"
"REACTOME_INTERLEUKIN_35_SIGNALLING",0.947178148222535,0.99979817781642,0.0152729279054787,-0.23216232223057,-0.580706478766252,10,"STAT3; CANX; STAT4; JAK1"
