"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"WP_DYRK1A_INVOLVEMENT_REGARDING_CELL_PROLIFERATION_IN_BRAIN_DEVELOPMENT",0.152177715585097,0.538304989777159,0.0467506909493571,-0.309326031902263,-1.22890357675132,58,"DEPTOR; DNM1; CDKN1B; HES1; APP; TSC2; NCSTN; H3-3A; APH1A; MLST8; CRY2; SPRY2; NOTCH1; CCND1; LIN37; EIF2B5; E2F5; RPTOR; SMARCB1; CASP9; TFAP4; MAPT"
"WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_INTERFERON_INDUCTION",0.151876379690949,0.538304989777159,0.0530972576051429,0.351400364935708,1.25522487870597,30,"RIPK1; OAS3; IFNAR2; IFIH1; CHUK; IRF9; TRAF6; MAPK14; MAP3K7; EIF2AK2"
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.152592852137351,0.538389548838611,0.0467212718610304,-0.305762739298761,-1.22562087037035,61,"TNNC1; ATP1B1; UQCRHL; COX6C; UQCRB; UQCRH; MT-CO1; COX6B1; COX5A; COX7C; CACNB4; COX8A; UQCRC1; COX5B; ATP1A3; CACNG5; COX4I1; COX7A2; CACNB1; MT-CO2; ATP1A2; CYC1; UQCRQ; COX7A2L; ATP1A1; UQCRC2; COX7B"
"WP_ATM_SIGNALING_IN_DEVELOPMENT_AND_DISEASE",0.152675276752768,0.538389548838611,0.0542061922482673,0.312480679741304,1.22938949666683,47,"DCLRE1C; TP53BP1; CDC25A; NHEJ1; ATR; SMC1A; RBBP8; MTOR; MAPK14; PRKDC; ATMIN; RIF1; BUB1; NBN"
"WP_WNT_SIGNALING_AND_PLURIPOTENCY",0.152559726962457,0.538389548838611,0.0460578909158033,-0.277129659650956,-1.19721422966573,90,"LDLR; TCF7L1; NKD1; WNT2; WNT7B; PRKCG; WNT11; JUN; WNT3; DVL1; FZD7; PPP2R3B; MAPK10; FZD9; WNT3A; DVL2; TCF7L2; MYC; WNT10B; CTBP1; PPP2R1A; CSNK1E; CCND2; FZD3; FZD8; CCND1; PPP2R2B; AXIN1; DVL3; SOX2; PTPA; NFYA; PPP2CA"
"WP_MAPK_CASCADE",0.152835283528353,0.538397021520334,0.0473800742322709,-0.356722985856966,-1.25002835995022,33,"MAP2K1; JUN; ELK1; MAPK12; MAP2K7; MAPK10; GRB2; ARAF; MAP2K2; MAP3K12"
"KEGG_ACUTE_MYELOID_LEUKEMIA",0.153426105337326,0.539585178953833,0.0467212718610304,-0.313352482121589,-1.22625705195441,54,"TCF7L1; MAP2K1; ZBTB16; STAT5A; PML; BAD; GRB2; IKBKG; TCF7L2; MYC; PIM2; RPS6KB2; ARAF; JUP; PIM1; MAP2K2; AKT2; AKT1; CCND1; SPI1; STAT3; RELA"
"PID_NOTCH_PATHWAY",0.153657253113489,0.539585178953833,0.0465749092505758,-0.31134386104879,-1.2247488647796,55,"ENO1; JAG2; DNM1; NEURL1; NCOR2; GATA3; MFAP2; FBXW7; NCSTN; SSPOP; MYC; MAML2; APH1A; CTBP1; NOTCH3; RBPJ; NOTCH1; CCND1; KDM1A; YY1"
"REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION",0.15393343419062,0.539585178953833,0.0484810181268706,-0.610981254355981,-1.31992133670706,6,"FGF17; FGF18; FGF9"
"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",0.153505031553812,0.539585178953833,0.04588889823293,-0.274645487850861,-1.19088283322703,93,"UBC; NGEF; ARHGEF17; ARHGEF19; MCF2L; FGD3; UBA52; RPS27A; OBSCN; ARHGEF37; HDAC3; VAV1; BAD; PLEKHG5; SQSTM1; TIAM1; NCSTN; APH1A; ARHGEF10L; NET1; ARHGEF1; ARHGEF7; VAV2"
"WP_PANCREATIC_CANCER_SUBTYPES",0.153963747543132,0.539585178953833,0.0524048161202553,0.370746116172311,1.26219823041785,25,"CEACAM6; REG4; VSIG2; TFF3; AREG; CTSV; AGR2; ST6GALNAC1"
